label,ap50,ap25,ap75,rec50_top300,rec25_top300,ar_top300,mean_iou,median_iou,p90_iou,frac_iou_ge_025,frac_iou_ge_050,frac_iou_ge_075,tp_score_mean,fp_score_mean,first_tp_rank_mean,top50_tp_rate,top100_tp_rate,top300_tp_rate,voxel_peakiness,voxel_max_over_mean,voxel_std
baseline_e300,0.49025818705558777,0.7818590998649597,0.10094790905714035,0.6617646813392639,0.9558823704719543,0.4799019396305084,0.059531956911087036,0.0,0.1985692992806435,0.06352940946817398,0.017843136563897133,0.005686274729669094,0.5954633355140686,0.03732901066541672,1.25,0.09999999403953552,0.052352938801050186,0.017843138426542282,14.795077323913574,88.67656707763672,0.05213407799601555
cosine_e300,0.598723828792572,0.8443000316619873,0.10612121224403381,0.7058823704719543,0.9632353186607361,0.4892156720161438,0.05911266803741455,0.0017374156741425395,0.19085874110460285,0.06058823689818382,0.01882352866232395,0.006274509709328413,0.6060318350791931,0.047530412673950195,1.1764706373214722,0.11058824509382248,0.05588235706090927,0.01882352866232395,12.012146949768066,51.176971435546875,0.05016741156578064
shuffle_e300,0.41369304060935974,0.7185236215591431,0.059704892337322235,0.6029411554336548,0.9485294222831726,0.4431372582912445,0.060348767787218094,3.633213236753363e-05,0.1984513983130455,0.06686274707317352,0.016470588743686676,0.003921568859368563,0.5245585441589355,0.04000207036733627,3.0,0.09647057950496674,0.0488235279917717,0.016470586881041527,13.515705108642578,83.60872650146484,0.04949940741062164
baseline_e1200,0.5892224907875061,0.84937584400177,0.14687222242355347,0.7132353186607361,0.9485294222831726,0.509313702583313,0.05229063704609871,0.0,0.16588160544633876,0.05372548848390579,0.019019607454538345,0.007647058926522732,0.6672136187553406,0.011758340522646904,1.1176470518112183,0.11294116824865341,0.056470584124326706,0.019019607454538345,19.46445083618164,233.6820831298828,0.04908362776041031
